Longitude,Latitude,Download,Upload,Time
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,2,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,2,2,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,10662,217,1.64473E+12
121.47085,-30.78251,18306,231,1.64473E+12
121.47085,-30.78251,28896,314,1.64473E+12
121.47085,-30.78251,16064,185,1.64473E+12
121.47085,-30.78251,15234,214,1.64473E+12
121.47085,-30.78251,27856,214,1.64473E+12
121.47085,-30.78251,11351,115,1.64473E+12
121.47085,-30.78251,5983,57,1.64473E+12
121.47085,-30.78251,10433,136,1.64473E+12
121.47085,-30.78251,12533,160,1.64473E+12
121.47085,-30.78251,18446,276,1.64473E+12
121.47085,-30.78251,2368,67,1.64473E+12
121.47085,-30.78251,6651,723,1.64473E+12
121.47085,-30.78251,162,6896,1.64473E+12
121.47085,-30.78251,71,4900,1.64473E+12
121.47085,-30.78251,150,8891,1.64473E+12
121.47085,-30.78251,107,6498,1.64473E+12
121.47085,-30.78251,109,6439,1.64473E+12
121.47085,-30.78251,119,7349,1.64473E+12
121.47085,-30.78251,97,4902,1.64473E+12
121.47085,-30.78251,209,7961,1.64473E+12
121.47085,-30.78251,148,7963,1.64473E+12
121.47085,-30.78251,152,10615,1.64473E+12
121.47085,-30.78251,152,7962,1.64473E+12
121.47085,-30.78251,140,5308,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,2,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,2,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,2,15,1.64473E+12
121.47084,-30.78251,20822,249,1.64473E+12
121.47084,-30.78251,10996,157,1.64473E+12
121.47084,-30.78251,1867,53,1.64473E+12
121.47084,-30.78251,6361,120,1.64473E+12
121.47084,-30.78251,13837,237,1.64473E+12
121.47084,-30.78251,2477,39,1.64473E+12
121.47084,-30.78251,5932,128,1.64473E+12
121.47084,-30.78251,9750,127,1.64473E+12
121.47084,-30.78251,2512,43,1.64473E+12
121.47084,-30.78251,11392,131,1.64473E+12
121.47084,-30.78251,7336,206,1.64473E+12
121.47084,-30.78251,9731,274,1.64473E+12
121.47084,-30.78251,97,3990,1.64473E+12
121.47084,-30.78251,97,5814,1.64473E+12
121.47084,-30.78251,111,6612,1.64473E+12
121.47084,-30.78251,85,4275,1.64473E+12
121.47084,-30.78251,56,3417,1.64473E+12
121.47084,-30.78251,131,7524,1.64473E+12
121.47084,-30.78251,115,5912,1.64473E+12
121.47084,-30.78251,151,8208,1.64473E+12
121.47084,-30.78251,48,2654,1.64473E+12
121.47084,-30.78251,36,2654,1.64473E+12
121.47084,-30.78251,77,5308,1.64473E+12
121.47084,-30.78251,173,5308,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,2,2,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.78251,0,0,1.64473E+12
121.47085,-30.7825125,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47084,-30.7825125,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,0,1.64473E+12
121.47084,-30.78251,0,2,1.64473E+12
121.47084,-30.78251,6497,156,1.64473E+12
121.47084,-30.78251,21511,228,1.64473E+12
121.47084,-30.78251,22511,317,1.64473E+12
121.47084,-30.78251,16998,217,1.64473E+12
121.47084,-30.78251,11348,165,1.64473E+12
121.47084,-30.78251,17016,220,1.64473E+12
121.47084,-30.78251,16197,215,1.64473E+12
121.47084,-30.78251,11450,169,1.64473E+12
121.47084,-30.78252,31010,207,1.64473E+12
121.47085,-30.78252,27491,300,1.64473E+12
121.47085,-30.78252,3705,46,1.64473E+12
121.47085,-30.78252,7987,224,1.64473E+12
121.47085,-30.78252,103,4046,1.64473E+12
121.47085,-30.78252,73,4332,1.64473E+12
121.47085,-30.78252,77,4556,1.64473E+12
121.47085,-30.78252,89,5244,1.64473E+12
121.47085,-30.78252,95,5805,1.64473E+12
121.47085,-30.78252,52,3078,1.64473E+12
121.47085,-30.78252,87,3477,1.64473E+12
121.47085,-30.78252,158,6410,1.64473E+12
121.47085,-30.78252,83,5308,1.64473E+12
121.47085,-30.78252,122,5307,1.64473E+12
121.47085,-30.78252,199,5308,1.64473E+12
121.47085,-30.78252,44,2622,1.64473E+12
121.47085,-30.78252,137,3,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,2,2,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,2,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,2,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,0,1.64473E+12
121.47085,-30.78252,0,2,1.64473E+12
121.47085,-30.78252,13340,225,1.64473E+12
121.47085,-30.78252,7867,122,1.64473E+12
121.47085,-30.78252,10434,141,1.64473E+12
121.47085,-30.78252,19973,196,1.64473E+12
121.47085,-30.78252,19274,166,1.64473E+12
121.47085,-30.78252,5757,44,1.64473E+12
121.47085,-30.78252,2081,37,1.64473E+12
121.47085,-30.78252,2081,34,1.64473E+12
121.47085,-30.78252,3052,53,1.64473E+12
121.47085,-30.78252,4496,78,1.64473E+12
121.47085,-30.78252,3956,110,1.64473E+12
121.47085,-30.78252,5345,154,1.64473E+12
121.47085,-30.78252,113,3534,1.64473E+12
121.47085,-30.78252,83,4902,1.64473E+12
121.47085,-30.78252,111,6498,1.64473E+12
121.47084,-30.78252,97,3990,1.64473E+12
121.47084,-30.78252,69,4104,1.64473E+12
121.47084,-30.78252,186,9007,1.64473E+12
121.47084,-30.78252,97,5130,1.64473E+12
121.47084,-30.78252,85,5928,1.64473E+12
121.47084,-30.78252,77,4934,1.64473E+12
121.47084,-30.78252,111,2654,1.64473E+12
121.47084,-30.78252,73,4282,1.64473E+12
121.47084,-30.78252,71,2654,1.64473E+12
121.47084,-30.78252,149,3,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,2,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,2,2,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78252,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,2,1.64473E+12
121.47084,-30.78253,7980,219,1.64473E+12
121.47084,-30.78253,19056,290,1.64473E+12
121.47084,-30.78253,16444,293,1.64473E+12
121.47084,-30.78253,5154,100,1.64473E+12
121.47084,-30.78253,14856,243,1.64473E+12
121.47084,-30.78253,27233,360,1.64473E+12
121.47084,-30.78253,11700,181,1.64473E+12
121.47084,-30.78253,24064,287,1.64473E+12
121.47084,-30.78253,23834,331,1.64473E+12
121.47084,-30.78253,20091,330,1.64473E+12
121.47084,-30.78253,4681,123,1.64473E+12
121.47084,-30.78253,6895,195,1.64473E+12
121.47084,-30.78253,103,4275,1.64473E+12
121.47084,-30.78253,85,5016,1.64473E+12
121.47084,-30.78253,83,4902,1.64473E+12
121.47084,-30.78253,52,3078,1.64473E+12
121.47084,-30.78253,91,4389,1.64473E+12
121.47084,-30.78253,152,7524,1.64473E+12
121.47084,-30.78253,79,4161,1.64473E+12
121.47084,-30.78253,52,3762,1.64473E+12
121.47084,-30.78253,164,7962,1.64473E+12
121.47084,-30.78253,85,5308,1.64473E+12
121.47084,-30.78253,75,5308,1.64473E+12
121.47084,-30.78253,89,5307,1.64473E+12
121.47084,-30.78253,138,3,1.64473E+12
121.47084,-30.78253,2,2,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,2,1.64473E+12
121.47085,-30.78253,19240,277,1.64473E+12
121.47085,-30.78253,9463,180,1.64473E+12
121.47085,-30.78253,4294,95,1.64473E+12
121.47085,-30.78253,6017,101,1.64473E+12
121.47085,-30.78253,5717,106,1.64473E+12
121.47085,-30.78253,11430,205,1.64473E+12
121.47085,-30.78253,6885,133,1.64473E+12
121.47085,-30.78253,4661,106,1.64473E+12
121.47085,-30.78253,16948,327,1.64473E+12
121.47085,-30.78253,20519,328,1.64473E+12
121.47085,-30.78253,15068,231,1.64473E+12
121.47085,-30.78253,12119,343,1.64473E+12
121.47085,-30.78253,83,3420,1.64473E+12
121.47085,-30.78253,64,3762,1.64473E+12
121.47085,-30.78253,73,4446,1.64473E+12
121.47085,-30.78253,101,5815,1.64473E+12
121.47085,-30.78253,69,4218,1.64473E+12
121.47085,-30.78253,58,3986,1.64473E+12
121.47085,-30.78253,44,2735,1.64473E+12
121.47085,-30.78253,42,3648,1.64473E+12
121.47085,-30.78253,93,2654,1.64473E+12
121.47085,-30.78253,97,2654,1.64473E+12
121.47085,-30.78253,93,5308,1.64473E+12
121.47085,-30.78253,87,5308,1.64473E+12
121.47085,-30.78253,82,57,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,2,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,0,0,1.64473E+12
121.47085,-30.78253,12,15,1.64473E+12
121.47084,-30.78253,3701,113,1.64473E+12
121.47084,-30.78253,969,16,1.64473E+12
121.47084,-30.78253,2052,30,1.64473E+12
121.47084,-30.78253,2223,28,1.64473E+12
121.47084,-30.78253,5645,81,1.64473E+12
121.47084,-30.78253,2533,24,1.64473E+12
121.47084,-30.78253,2793,46,1.64473E+12
121.47084,-30.78253,2109,34,1.64473E+12
121.47084,-30.78253,2685,74,1.64473E+12
121.47084,-30.78253,2669,48,1.64473E+12
121.47084,-30.78253,4055,71,1.64473E+12
121.47084,-30.78253,4728,134,1.64473E+12
121.47084,-30.78253,148,7955,1.64473E+12
121.47084,-30.78253,91,5472,1.64473E+12
121.47084,-30.78253,75,4332,1.64473E+12
121.47084,-30.78253,95,5700,1.64473E+12
121.47084,-30.78253,83,4902,1.64473E+12
121.47084,-30.78253,131,7691,1.64473E+12
121.47084,-30.78253,113,6499,1.64473E+12
121.47084,-30.78253,272,10617,1.64473E+12
121.47084,-30.78253,99,7107,1.64473E+12
121.47084,-30.78253,162,10616,1.64473E+12
121.47084,-30.78253,79,5308,1.64473E+12
121.47084,-30.78253,62,2654,1.64473E+12
121.47084,-30.78253,77,0,1.64473E+12
121.47084,-30.78253,54,57,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47084,-30.78253,0,2,1.64473E+12
121.47083,-30.78253,5700,184,1.64473E+12
121.47083,-30.78253,5358,83,1.64473E+12
121.47083,-30.78253,1938,32,1.64473E+12
121.47083,-30.78253,5361,72,1.64473E+12
121.47083,-30.78253,1425,18,1.64473E+12
121.47083,-30.78253,11235,180,1.64473E+12
121.47083,-30.78253,7011,108,1.64473E+12
121.47083,-30.78253,7167,89,1.64473E+12
121.47083,-30.78253,7244,87,1.64473E+12
121.47083,-30.78253,4334,71,1.64473E+12
121.47083,-30.78253,10435,121,1.64473E+12
121.47083,-30.78253,7318,203,1.64473E+12
121.47083,-30.78253,67,3819,1.64473E+12
121.47083,-30.78253,89,3192,1.64473E+12
121.47083,-30.78253,44,2736,1.64473E+12
121.47083,-30.78253,44,2736,1.64473E+12
121.47083,-30.78253,75,4559,1.64473E+12
121.47083,-30.78253,93,4446,1.64473E+12
121.47083,-30.78253,97,4275,1.64473E+12
121.47083,-30.78253,107,4674,1.64473E+12
121.47083,-30.78253,107,5308,1.64473E+12
121.47083,-30.78253,192,7962,1.64473E+12
121.47083,-30.78253,105,5308,1.64473E+12
121.47083,-30.78253,115,7962,1.64473E+12
121.47083,-30.78253,183,3,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.7825375,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78253,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,2,1.64473E+12
121.47083,-30.78254,7634,202,1.64473E+12
121.47083,-30.78254,4323,73,1.64473E+12
121.47083,-30.78254,4617,62,1.64473E+12
121.47083,-30.78254,2451,40,1.64473E+12
121.47083,-30.78254,4289,75,1.64473E+12
121.47083,-30.78254,4902,62,1.64473E+12
121.47083,-30.78254,5532,90,1.64473E+12
121.47083,-30.78254,2394,32,1.64473E+12
121.47083,-30.78254,3197,46,1.64473E+12
121.47083,-30.78254,24719,298,1.64473E+12
121.47083,-30.78254,26102,326,1.64473E+12
121.47083,-30.78254,19346,491,1.64473E+12
121.47083,-30.78254,75,3192,1.64473E+12
121.47083,-30.78254,97,3534,1.64473E+12
121.47083,-30.78254,46,2850,1.64473E+12
121.47083,-30.78254,46,2736,1.64473E+12
121.47083,-30.78254,32,1938,1.64473E+12
121.47083,-30.78254,129,7181,1.64473E+12
121.47083,-30.78254,138,7522,1.64473E+12
121.47083,-30.78254,203,9577,1.64473E+12
121.47083,-30.78254,182,7962,1.64473E+12
121.47083,-30.78254,111,7962,1.64473E+12
121.47083,-30.78254,73,5308,1.64473E+12
121.47083,-30.78254,101,5308,1.64473E+12
121.47083,-30.78254,174,3,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,2,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
